J,k,K,S2,N,p,std
9.945312433385675,2.75,1.0220674637511955,681.6249999999998,100,0.75,3.70291455626891
10.052048037100123,3.0,1.0099872350394656,648.9999999999999,100,0.75,3.444057394360891
10.303072663004398,3.25,1.0241583004501267,740.3749999999999,100,0.75,3.8518120725057328
10.290932527683058,3.5,1.0261030116716987,858.4999999999998,100,0.75,3.897958438816819
10.472736004017877,3.75,1.0367319808626358,985.375,100,0.75,3.878422533950734
10.21784746407649,4.0,1.038807187706336,1185.0,100,0.75,5.9556617622911565
10.499278722157928,4.25,1.0555033203265323,1265.3749999999995,100,0.75,5.271057512274374
10.966980290794522,4.5,1.0857092900930727,2674.0000000000005,100,0.75,3.8676827681385153
10.138482215125206,4.75,1.033831736491148,1264.5,100,0.75,3.160353419078181
10.883903515573651,5.0,1.0843061210744274,6751.000000000004,100,0.75,4.340387316534593
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,2.8082295594559783
5.688373212097114,0.25,0.9917219912864476,3.6249999999999996,100,0.75,2.4411415061844437
8.688296770723774,0.5,0.9958715845637138,19.5,100,0.75,3.396851536549193
9.215020728221878,0.75,1.0000580461641884,35.87499999999998,100,0.75,3.434226946686132
9.534487249641307,1.0,0.9964205820967242,42.999999999999986,100,0.75,3.0638095934592138
9.852247358532196,1.25,0.9998580747924127,163.5,100,0.75,4.157035710146252
9.896412518881545,1.5,1.0104346953811225,248.5,100,0.75,3.0329129941407764
9.81670122476481,1.75,1.006954259562799,215.37499999999997,100,0.75,3.90928066058357
9.90671478210238,2.0,1.0069775220337074,265.0,100,0.75,3.832183815920928
10.392011527813487,2.25,1.0819039610779475,790.75,100,0.75,3.981281281701679
9.946994210058993,2.5,1.013805914954401,500.99999999999994,100,0.75,3.441579620483166
10.161091988227303,2.75,1.0344371223336857,863.1249999999998,100,0.75,3.65611483894767
10.124433788127108,3.0,1.0215246676647813,829.0000000000001,100,0.75,3.8774202354948555
10.061495494647914,3.25,1.0232834046374026,930.4999999999999,100,0.75,3.4836321163106607
10.395492218345552,3.5,1.0317169538602973,1054.4999999999998,100,0.75,3.0109441145276876
10.388435652393433,3.75,1.0367572456003098,1575.9999999999995,100,0.75,3.1859126140607748
10.362778485160145,4.0,1.0406489334814555,1024.9999999999998,100,0.75,4.858777364900123
10.221286473773112,4.25,1.0309848271022295,1084.7499999999995,100,0.75,4.229205607254706
10.344911679031231,4.5,1.0492932980965768,1904.4999999999995,100,0.75,4.216899687562268
10.756973536552154,4.75,1.061496403385368,2257.25,100,0.75,4.004004548723804
10.63491197197573,5.0,1.0545075451123662,1850.9999999999998,100,0.75,3.3473963949406396
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,2.7821035292809055
8.3333595579305,0.25,0.9932947148955265,9.124999999999998,100,0.75,3.432653449869689
8.6669932521424,0.5,0.9971236248278603,18.999999999999996,100,0.75,2.767758839251229
9.512722670081892,0.75,0.9995553984893372,43.749999999999986,100,0.75,4.236615974105672
9.833973268846293,1.0,1.0311957543970522,121.0,100,0.75,3.0646239924117165
9.801978712351978,1.25,1.012054813244939,160.37500000000003,100,0.75,3.0947860632025175
9.819892537903177,1.5,1.0008913049901282,109.00000000000003,100,0.75,3.67079175166495
9.864745951011642,1.75,1.006010176425426,209.24999999999994,100,0.75,3.4813562975370007
9.977359452423245,2.0,1.0270247090732711,265.00000000000006,100,0.75,3.018486393855536
9.945432281787216,2.25,1.002780082021031,284.50000000000006,100,0.75,4.250583508671027
9.913211331031631,2.5,1.0561928009082546,626.0,100,0.75,2.547054740083762
9.949743377753213,2.75,1.0255388251634425,1059.7499999999995,100,0.75,3.7704921711810835
9.949021806978697,3.0,1.0171447574747077,469.0,100,0.75,4.879082451193582
10.287702671702926,3.25,1.0301884480058994,1014.9999999999999,100,0.75,2.793788893480551
10.469759799203262,3.5,1.0371647417640024,1593.4999999999998,100,0.75,3.2959965707923504
10.535322624032547,3.75,1.0389187112243015,1716.6249999999995,100,0.75,4.172498104905671
10.557598220569568,4.0,1.0676565974769994,1440.9999999999998,100,0.75,2.554298257892421
10.175485304588424,4.25,1.0417712807386859,1157.0,100,0.75,3.0981759119647414
10.431174890252901,4.5,1.0355870694431224,2106.9999999999995,100,0.75,4.929759258409063
10.004948192740617,4.75,1.02277816428326,1535.25,100,0.75,3.2654021367070136
10.526948306863991,5.0,1.047234353244233,2101.0000000000005,100,0.75,3.2630683708765242
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,3.789783101433953
5.89706452102183,0.25,0.9927854441173174,4.999999999999999,100,0.75,2.3020671578859146
8.115961605164566,0.5,0.9937034411410917,9.000000000000002,100,0.75,3.3926949644442717
9.511005478359328,0.75,1.0014945017720822,35.874999999999986,100,0.75,2.7389979552517207
9.79613836054623,1.0,1.0054315014163246,101.00000000000003,100,0.75,3.0540062038089184
9.781510279789776,1.25,1.004713308782781,88.50000000000003,100,0.75,4.597150239873972
9.786837552345522,1.5,1.0004285898112448,91.00000000000003,100,0.75,3.866004252767398
9.877574466087838,1.75,1.0051919464248806,203.125,100,0.75,3.099213893835915
9.947288614286682,2.0,1.0138688112945293,297.00000000000006,100,0.75,3.351578233974461
10.110785984395172,2.25,1.0660548368944252,689.5,100,0.75,3.4602862397919436
10.28073519711575,2.5,1.0258698994995314,501.0,100,0.75,3.9643402253950573
10.273355447747777,2.75,1.0550468509077715,1377.3749999999995,100,0.75,3.3079484494468487
10.301570162045488,3.0,1.0309288036974305,487.0,100,0.75,3.6659022602046742
10.500803720568676,3.25,1.0626614151240679,1500.8749999999995,100,0.75,4.7911043679906
10.39297554923073,3.5,1.0225699377726463,907.5000000000002,100,0.75,2.6475524560743304
10.244973307562704,3.75,1.037938783303096,1182.2499999999998,100,0.75,3.3687599380573094
9.993365682270861,4.0,1.025869164620931,1920.9999999999995,100,0.75,3.2172733318600684
10.352140555553023,4.25,1.0432277222148865,1229.25,100,0.75,3.9323158813676558
10.203787528423257,4.5,1.0433584765337232,1823.5,100,0.75,2.9616238385605724
10.42902682469474,4.75,1.0552316905922459,1490.125,100,0.75,3.142097587092636
10.418451348978707,5.0,1.0246512734376663,1450.9999999999998,100,0.75,3.562864762191055
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,2.2216070616095074
5.897872763252727,0.25,0.9925705028165579,3.374999999999999,100,0.75,2.8133546591148093
8.975245266289948,0.5,0.9938982180015212,15.999999999999998,100,0.75,3.4911516423588775
9.138765899662843,0.75,0.9963207342698129,26.875000000000004,100,0.75,2.878082055409397
9.783167827681583,1.0,0.9993856683797326,58.999999999999986,100,0.75,4.219314440340327
9.846796601086549,1.25,1.012727537127803,182.24999999999997,100,0.75,2.6902665593593214
9.818375413293648,1.5,1.0003065713956492,109.00000000000003,100,0.75,4.567829419472934
9.800725405496014,1.75,1.0029055004602436,178.62499999999997,100,0.75,2.274695547118026
10.213127252712226,2.0,1.0202248294804297,377.00000000000006,100,0.75,3.8731845552413295
10.073606547273702,2.25,1.0291026588393701,659.1250000000001,100,0.75,4.143311753698987
10.006889052726017,2.5,1.0149433285766072,351.0,100,0.75,3.61950820603912
10.392850620689194,2.75,1.026170485832076,1074.8749999999998,100,0.75,3.212934023894915
10.180651427186799,3.0,1.014693169394237,469.00000000000006,100,0.75,2.818814075395002
10.194291888244363,3.25,1.025400878558268,888.25,100,0.75,4.529494009058151
10.15259658086501,3.5,1.0180268761839202,613.5000000000002,100,0.75,3.744642256946064
10.380177177639249,3.75,1.0383386114774424,1351.0,100,0.75,3.865606387408454
